,time,alpha,beta
108,0.002449111562499656,0.00097,0.6502240076340993
109,0.0024717885214116902,0.00097,0.6502009016573793
110,0.002494465480323724,0.00097,0.6501778461970231
111,0.002517142439235758,0.00097,0.6501548410861943
112,0.0025398193981477917,0.00097,0.6501318861583232
113,0.0025624963570598253,0.00097,0.6501089812471081
114,0.0025851733159718594,0.00097,0.6500861261865152
115,0.002607850274883893,0.00097,0.650063320810778
116,0.002630527233795927,0.00097,0.6500405649543955
117,0.002653204192707961,0.00097,0.6500178584521361
118,0.002675881151619995,0.00097,0.6499952011390321
119,0.0026985581105320286,0.00097,0.649972592850383
120,0.0027212350694440623,0.00097,0.6499500334217505
121,0.0027439120283560964,0.00097,0.6499275226889666
122,0.00276658898726813,0.00097,0.6499050604881256
123,0.002789265946180164,0.00097,0.6498826466555865
124,0.002811942905092198,0.00097,0.6498602810279732
125,0.002834619864004232,0.00097,0.6498379634421734
126,0.0028572968229162656,0.00097,0.649815693735339
127,0.0028799737818282997,0.00097,0.6497934717448844
128,0.0029026507407403333,0.00097,0.6497712973084885
129,0.002925327699652367,0.00097,0.6497491702640915
130,0.002948004658564401,0.00097,0.6497270904498971
131,0.0029706816174764348,0.00097,0.6497050577043707
132,0.002993358576388469,0.00097,0.6496830718662403
133,0.0030160355353005025,0.00097,0.6496611327744952
134,0.0030387124942125366,0.00097,0.6496392402683855
135,0.0030613894531245703,0.00097,0.6496173941874233
136,0.0030840664120366044,0.00097,0.6495955943713807
137,0.003106743370948638,0.00097,0.6495738406602893
138,0.0031294203298606717,0.00097,0.649552132894443
139,0.003152097288772706,0.00097,0.6495304709143939
140,0.0031747742476847395,0.00097,0.6495088545609531
141,0.0031974512065967736,0.00097,0.6494872836751929
142,0.0032201281655088072,0.00097,0.6494657580984435
143,0.0032428051244208413,0.00097,0.6494442776722927
144,0.003265482083332875,0.00097,0.6494228422385881
145,0.0032881590422449087,0.00097,0.6494014516394337
146,0.0033108360011569428,0.00097,0.6493801057171927
147,0.0033335129600689764,0.00097,0.6493588043144851
148,0.0033561899189810105,0.00097,0.6493375472741868
149,0.003378866877893044,0.00097,0.6493163344394334
150,0.0034015438368050783,0.00097,0.6492951656536134
151,0.003424220795717112,0.00097,0.6492740407603748
152,0.0034468977546291456,0.00097,0.6492529596036194
153,0.0034695747135411797,0.00097,0.6492319220275049
154,0.0034922516724532134,0.00097,0.649210927876444
155,0.0035149286313652475,0.00097,0.6491899769951064
156,0.003537605590277281,0.00097,0.6491690692284136
157,0.0035602825491893152,0.00097,0.6491482044215442
158,0.003582959508101349,0.00097,0.6491273824199286
159,0.003605636467013383,0.00097,0.6491066030692528
160,0.0036283134259254167,0.00097,0.6490858662154554
161,0.0036509903848374503,0.00097,0.6490651717047289
162,0.0036736673437494844,0.00097,0.6490445193835174
